Transaction_ID,Customer_ID,Account_Age_Months,Customer_Age,Gender,Marital_Status,Income_Level,Occupation,Device_Type,Is_Registered_Device,Transaction_Type,Merchant_Category,Location_Match,Country_Match,IP_Risk_Score,Amount,Time_of_Day,Day_of_Week,Is_Weekend,Is_Holiday,Num_Past_Transactions,Avg_Transaction_Amount_30d,Num_Failed_Login_24h,Past_Fraud_Flag,Card_Swipe_Error,Transaction_Duration_Seconds,Velocity_Score,Device_OS,Card_Type,Card_Tier,Foreign_Transaction,Currency_Conversion_Rate,Customer_Segment,Loyalty_Status,Risk_Score,Is_Fraud
4550,CUST14549,184,46,Female,Single,Low,Student,POS_Terminal,No,ATM,Gambling,Yes,Yes,0.34,28.02,Morning,Thursday,No,No,56,69.25,2,Yes,No,127,1.33,Windows,Prepaid,Basic,No,1.06,Retail,Bronze,0.51,0
4551,CUST14550,165,73,Female,Married,Medium,Service,POS_Terminal,No,In-Store,Grocery,No,Yes,0.5,202.86,Afternoon,Saturday,Yes,No,55,69.59,0,No,No,239,1.18,Windows,Prepaid,Basic,No,1.13,Business,Bronze,0.14,1
4552,CUST14551,81,61,Female,Married,High,Retired,POS_Terminal,No,In-Store,Pharmacy,Yes,Yes,0.09,51.95,Afternoon,Saturday,Yes,No,49,56.33,0,No,Yes,5,1.23,Linux,Credit,Gold,Yes,1.12,High Net Worth,Bronze,0.53,0
4553,CUST14552,234,27,Female,Married,High,Student,POS_Terminal,Yes,Online,Electronics,Yes,Yes,0.22,60.37,Morning,Monday,Yes,No,41,58.25,2,No,No,63,1.43,iOS,Debit,Basic,No,1.09,Retail,Bronze,0.05,0
4554,CUST14553,194,28,Male,Divorced,Medium,Student,Desktop,No,Online,Gambling,Yes,Yes,0.21,40.55,Morning,Friday,No,No,44,72.17,0,No,No,245,0.8,Windows,Credit,Platinum,No,1.14,Business,Gold,0.29,0
4555,CUST14554,35,57,Other,Single,Medium,Service,Desktop,No,Wire,Gambling,Yes,Yes,0.21,135.67,Evening,Monday,Yes,No,44,73.68,1,No,No,116,1.08,Windows,Debit,Gold,Yes,1.12,Retail,Bronze,0.21,0
4556,CUST14555,118,26,Male,Single,High,Professional,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.23,32.6,Afternoon,Thursday,No,No,54,107.5,2,No,No,209,0.95,Android,Credit,Basic,No,1.18,Business,Silver,0.39,0
4557,CUST14556,84,73,Female,Divorced,Medium,Professional,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.36,10.95,Afternoon,Friday,Yes,No,48,59.95,1,No,No,121,1.17,Android,Prepaid,Basic,No,1.1,Retail,Gold,0.18,0
4558,CUST14557,129,46,Male,Married,High,Professional,Mobile,Yes,Wire,Gambling,Yes,Yes,0.37,110.61,Evening,Wednesday,No,No,44,65.82,0,No,Yes,4,0.99,iOS,Prepaid,Basic,No,1.08,High Net Worth,Gold,0.39,0
4559,CUST14558,80,18,Female,Married,High,Professional,Desktop,No,ATM,Electronics,Yes,Yes,0.21,0.49,Night,Friday,Yes,No,61,50.06,0,No,No,224,1.02,iOS,Debit,Basic,No,1.02,Retail,Bronze,0.22,0
4560,CUST14559,235,55,Female,Divorced,Low,Retired,POS_Terminal,Yes,Wire,Gambling,Yes,Yes,0.32,6.78,Afternoon,Monday,No,No,62,77.36,2,No,No,104,1.17,Windows,Debit,Platinum,No,1.02,Retail,Gold,0.42,0
4561,CUST14560,211,70,Male,Married,Medium,Professional,Desktop,Yes,Online,Gambling,Yes,Yes,0.19,306.38,Evening,Friday,No,No,38,84.24,1,No,No,172,0.94,Linux,Prepaid,Platinum,No,1.15,Business,Gold,0.2,0
4562,CUST14561,9,56,Male,Single,High,Student,POS_Terminal,Yes,In-Store,Grocery,No,Yes,0.42,228.12,Night,Friday,No,No,50,48.75,0,No,No,73,1.21,iOS,Debit,Platinum,No,1.07,High Net Worth,Gold,0.15,0
4563,CUST14562,151,38,Other,Married,Low,Retired,Desktop,Yes,ATM,Electronics,Yes,Yes,0.35,312.21,Morning,Tuesday,Yes,No,60,51.31,1,No,No,115,1.32,iOS,Credit,Platinum,No,1.07,Business,Gold,0.14,0
4564,CUST14563,145,71,Other,Married,Low,Retired,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.51,51.32,Evening,Tuesday,Yes,No,47,94.52,1,No,Yes,281,1.18,iOS,Prepaid,Gold,No,1.1,High Net Worth,Silver,0.16,0
4565,CUST14564,233,37,Other,Divorced,Medium,Professional,Desktop,Yes,ATM,Apparel,Yes,Yes,0.26,218.5,Evening,Saturday,Yes,Yes,49,83.81,0,No,No,227,0.66,Windows,Credit,Basic,Yes,1.13,Retail,Bronze,0.26,0
4566,CUST14565,230,64,Male,Single,High,Service,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.44,4.88,Night,Monday,Yes,No,48,54.66,0,No,No,33,0.84,Linux,Debit,Gold,No,1.21,Retail,Bronze,0.37,0
4567,CUST14566,121,33,Male,Single,Low,Professional,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.18,157.41,Night,Friday,No,No,43,100.47,2,No,No,218,0.89,Windows,Debit,Basic,Yes,1.08,Retail,Bronze,0.18,0
4568,CUST14567,36,45,Other,Married,High,Student,Desktop,No,ATM,Grocery,No,Yes,0.11,104.71,Evening,Saturday,No,No,61,80.07,0,No,No,127,0.93,Linux,Prepaid,Platinum,No,1.14,High Net Worth,Bronze,0.29,0
4569,CUST14568,231,21,Male,Single,High,Professional,POS_Terminal,Yes,ATM,Apparel,Yes,Yes,0.71,173.46,Evening,Sunday,Yes,No,54,80.92,0,No,No,68,0.96,Linux,Debit,Basic,No,1.07,High Net Worth,Silver,0.03,0
4570,CUST14569,61,46,Female,Single,High,Service,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.15,71.71,Morning,Thursday,Yes,No,45,64.06,0,No,Yes,211,0.62,Linux,Credit,Platinum,No,1.14,Business,Gold,0.35,0
4571,CUST14570,212,33,Female,Single,High,Service,Desktop,Yes,In-Store,Pharmacy,Yes,Yes,0.52,59.84,Evening,Monday,No,No,42,79.38,1,No,No,53,0.84,Windows,Prepaid,Basic,No,1.15,Retail,Silver,0.67,0
4572,CUST14571,213,26,Female,Married,Low,Professional,Desktop,Yes,In-Store,Electronics,No,No,0.64,89.8,Night,Thursday,Yes,No,55,40.43,1,No,No,169,0.93,Linux,Debit,Basic,No,1.08,High Net Worth,Silver,0.23,0
4573,CUST14572,108,59,Male,Divorced,Low,Student,POS_Terminal,Yes,ATM,Grocery,No,Yes,0.34,179.52,Afternoon,Tuesday,No,No,42,84.23,0,No,No,81,0.89,Android,Debit,Gold,No,1.16,Retail,Silver,0.36,0
4574,CUST14573,13,23,Male,Married,High,Service,Desktop,Yes,In-Store,Grocery,Yes,Yes,0.08,113.51,Afternoon,Sunday,Yes,No,48,82.21,0,No,No,136,0.87,iOS,Credit,Gold,No,1.01,High Net Worth,Silver,0.43,0
4575,CUST14574,185,68,Female,Married,Low,Service,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.26,249.02,Evening,Saturday,No,No,44,91.49,0,No,No,204,1.09,iOS,Prepaid,Gold,No,1.08,Business,Bronze,0.22,0
4576,CUST14575,131,56,Male,Single,High,Student,Mobile,Yes,Online,Electronics,No,Yes,0.8,0.87,Morning,Wednesday,No,No,56,74.48,0,No,No,205,0.91,Android,Debit,Basic,No,1.11,High Net Worth,Bronze,0.29,0
4577,CUST14576,5,48,Other,Divorced,Low,Service,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.26,297.88,Night,Saturday,Yes,No,55,65.2,0,No,No,208,1.04,iOS,Prepaid,Platinum,No,1.16,High Net Worth,Silver,0.17,0
4578,CUST14577,33,38,Other,Married,High,Student,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.55,6.86,Evening,Tuesday,Yes,No,48,66.29,1,No,No,171,1.04,Windows,Debit,Gold,No,1.11,High Net Worth,Silver,0.42,0
4579,CUST14578,158,36,Other,Married,Medium,Retired,Desktop,Yes,Wire,Apparel,Yes,Yes,0.16,109.51,Evening,Tuesday,Yes,No,51,85.86,1,No,No,10,1.29,Linux,Credit,Gold,No,0.96,Retail,Bronze,0.21,0
4580,CUST14579,158,37,Other,Single,Low,Retired,Mobile,Yes,Wire,Gambling,Yes,Yes,0.34,162.77,Evening,Friday,No,No,67,98.33,0,No,No,20,1.08,Android,Debit,Basic,Yes,1.0,Retail,Silver,0.04,0
4581,CUST14580,113,26,Female,Single,High,Retired,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.24,21.92,Morning,Wednesday,No,No,51,124.1,0,No,No,10,0.85,iOS,Prepaid,Gold,No,1.1,Retail,Gold,0.19,0
4582,CUST14581,69,47,Male,Divorced,High,Service,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.15,54.49,Night,Thursday,Yes,No,58,93.27,1,No,No,105,1.15,iOS,Debit,Gold,Yes,1.12,Retail,Silver,0.35,0
4583,CUST14582,156,31,Other,Single,High,Student,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.07,83.83,Afternoon,Sunday,Yes,No,41,71.76,0,No,No,83,0.92,iOS,Credit,Gold,No,1.12,Business,Silver,0.14,0
4584,CUST14583,203,39,Male,Single,High,Student,Mobile,Yes,ATM,Gambling,Yes,Yes,0.31,130.8,Night,Saturday,No,Yes,42,84.63,1,No,No,128,1.15,Android,Debit,Platinum,No,1.06,High Net Worth,Silver,0.3,0
4585,CUST14584,227,35,Other,Married,High,Service,Desktop,No,Wire,Apparel,Yes,No,0.31,44.66,Evening,Sunday,No,No,62,87.23,1,No,No,7,1.29,iOS,Credit,Platinum,No,1.17,Business,Gold,0.26,0
4586,CUST14585,14,56,Other,Married,Low,Professional,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.63,68.6,Evening,Friday,Yes,No,48,77.43,1,No,Yes,61,1.05,Windows,Prepaid,Platinum,No,1.03,Business,Gold,0.62,0
4587,CUST14586,230,68,Female,Divorced,Low,Service,Desktop,No,Wire,Gambling,Yes,Yes,0.1,221.82,Morning,Friday,Yes,No,64,83.3,0,No,No,182,0.92,Linux,Credit,Basic,No,1.05,High Net Worth,Silver,0.66,0
4588,CUST14587,58,69,Male,Single,High,Retired,Desktop,Yes,ATM,Electronics,Yes,Yes,0.12,4.58,Morning,Thursday,No,No,48,77.48,0,No,No,99,1.28,iOS,Prepaid,Platinum,No,1.08,High Net Worth,Gold,0.15,0
4589,CUST14588,160,48,Female,Single,Low,Retired,POS_Terminal,Yes,Online,Electronics,Yes,Yes,0.28,47.53,Night,Monday,No,No,48,74.05,0,No,No,272,0.56,Android,Prepaid,Gold,No,1.07,Retail,Bronze,0.06,0
4590,CUST14589,177,56,Other,Single,Medium,Service,POS_Terminal,No,Online,Apparel,Yes,Yes,0.18,25.38,Night,Tuesday,No,No,40,80.16,2,No,No,30,1.17,Android,Debit,Gold,No,1.09,Retail,Silver,0.32,0
4591,CUST14590,66,59,Other,Single,Low,Student,POS_Terminal,Yes,Wire,Gambling,No,Yes,0.08,50.06,Morning,Wednesday,No,No,49,88.32,0,Yes,No,27,1.2,Android,Credit,Basic,No,1.07,High Net Worth,Gold,0.28,0
4592,CUST14591,139,33,Male,Divorced,Low,Retired,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.51,23.57,Morning,Saturday,Yes,No,48,72.44,0,No,No,210,0.87,Android,Debit,Gold,No,1.1,Business,Bronze,0.18,0
4593,CUST14592,56,64,Male,Divorced,Medium,Service,Mobile,Yes,ATM,Gambling,Yes,Yes,0.22,28.36,Evening,Friday,Yes,No,41,74.64,1,No,No,118,0.77,iOS,Debit,Basic,No,1.03,Retail,Bronze,0.09,0
4594,CUST14593,178,19,Female,Divorced,High,Professional,Desktop,Yes,Wire,Apparel,Yes,Yes,0.32,13.93,Afternoon,Monday,No,No,55,67.55,0,No,No,252,1.06,Android,Debit,Platinum,No,1.04,Retail,Gold,0.24,0
4595,CUST14594,29,35,Other,Married,Medium,Service,Mobile,Yes,Online,Pharmacy,Yes,Yes,0.22,49.07,Night,Sunday,No,No,48,31.92,1,No,No,145,0.77,iOS,Prepaid,Basic,No,1.06,Business,Gold,0.13,0
4596,CUST14595,171,47,Female,Divorced,Low,Retired,Mobile,Yes,ATM,Apparel,Yes,Yes,0.46,69.79,Evening,Wednesday,Yes,No,43,68.85,0,No,No,123,0.88,iOS,Prepaid,Basic,No,1.13,Retail,Bronze,0.34,0
4597,CUST14596,168,41,Male,Married,Medium,Student,Mobile,Yes,Wire,Grocery,Yes,Yes,0.37,54.54,Evening,Sunday,Yes,No,43,73.54,1,No,No,176,1.21,Android,Credit,Platinum,No,1.16,Retail,Silver,0.26,0
4598,CUST14597,216,43,Female,Divorced,Low,Student,Desktop,Yes,ATM,Gambling,Yes,Yes,0.08,181.0,Morning,Saturday,No,No,51,43.76,1,No,No,133,0.97,Android,Prepaid,Platinum,No,1.02,High Net Worth,Bronze,0.43,0
4599,CUST14598,72,70,Female,Divorced,High,Professional,Mobile,No,Online,Apparel,Yes,Yes,0.16,185.58,Evening,Tuesday,No,No,57,103.72,0,No,Yes,263,0.77,iOS,Credit,Basic,Yes,1.04,Retail,Silver,0.13,0
4600,CUST14599,91,29,Other,Married,High,Retired,POS_Terminal,Yes,ATM,Apparel,Yes,Yes,0.09,120.53,Evening,Monday,Yes,Yes,54,81.42,0,No,No,45,0.76,Android,Debit,Gold,No,1.07,Business,Silver,0.16,0
4601,CUST14600,12,64,Female,Divorced,Low,Service,Mobile,Yes,Online,Gambling,Yes,Yes,0.56,220.04,Night,Sunday,No,No,48,75.77,1,No,No,7,1.12,Android,Credit,Basic,Yes,1.11,High Net Worth,Gold,0.05,0
4602,CUST14601,209,72,Male,Divorced,High,Retired,Desktop,Yes,ATM,Apparel,Yes,Yes,0.21,78.45,Morning,Saturday,Yes,No,46,56.29,1,No,Yes,193,1.45,Linux,Credit,Gold,No,1.09,High Net Worth,Gold,0.17,0
4603,CUST14602,119,59,Male,Single,High,Professional,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.22,2.1,Night,Tuesday,No,No,54,46.23,1,No,No,175,1.39,Windows,Debit,Platinum,No,1.19,High Net Worth,Bronze,0.32,1
4604,CUST14603,74,24,Male,Divorced,High,Retired,Mobile,No,ATM,Gambling,No,Yes,0.49,67.02,Evening,Wednesday,Yes,No,43,127.1,0,No,Yes,278,1.32,Android,Credit,Basic,No,1.06,High Net Worth,Bronze,0.21,0
4605,CUST14604,164,70,Other,Married,High,Student,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.37,45.67,Night,Friday,Yes,Yes,50,38.36,0,No,No,220,0.56,Android,Debit,Gold,Yes,1.22,Retail,Silver,0.24,0
4606,CUST14605,81,27,Male,Single,Low,Student,Desktop,Yes,ATM,Gambling,Yes,Yes,0.66,52.01,Morning,Tuesday,Yes,No,46,93.3,0,No,No,147,0.79,Windows,Credit,Basic,No,1.04,Retail,Silver,0.33,0
4607,CUST14606,208,60,Male,Married,High,Student,POS_Terminal,No,Wire,Apparel,Yes,Yes,0.14,271.42,Afternoon,Tuesday,Yes,No,57,84.14,0,No,No,26,1.15,iOS,Prepaid,Platinum,No,1.16,Business,Bronze,0.26,0
4608,CUST14607,162,43,Other,Single,Low,Retired,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.16,213.62,Evening,Tuesday,Yes,No,51,64.49,0,No,No,167,1.23,Android,Debit,Platinum,No,1.09,Business,Silver,0.36,0
4609,CUST14608,125,32,Other,Single,High,Retired,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.17,79.35,Morning,Sunday,Yes,No,53,93.02,1,No,No,166,0.91,Android,Debit,Gold,No,1.2,Business,Gold,0.24,0
4610,CUST14609,148,49,Female,Single,High,Service,Desktop,Yes,Wire,Gambling,Yes,Yes,0.23,20.18,Evening,Saturday,Yes,No,40,93.93,0,Yes,No,181,0.94,Linux,Credit,Platinum,No,1.16,High Net Worth,Gold,0.39,0
4611,CUST14610,223,68,Other,Married,High,Professional,POS_Terminal,No,Wire,Pharmacy,Yes,Yes,0.43,29.86,Evening,Sunday,Yes,No,48,93.99,2,No,No,109,0.98,Android,Prepaid,Platinum,No,1.18,High Net Worth,Silver,0.16,0
4612,CUST14611,218,19,Female,Divorced,Medium,Service,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.22,190.2,Night,Thursday,No,No,60,62.73,3,No,No,268,1.28,Android,Credit,Gold,No,0.98,Business,Silver,0.18,0
4613,CUST14612,154,60,Male,Divorced,Low,Professional,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.23,21.54,Night,Thursday,No,No,51,54.62,0,Yes,No,223,0.65,Android,Debit,Gold,No,1.15,Retail,Gold,0.1,1
4614,CUST14613,37,49,Male,Divorced,Low,Professional,Desktop,No,ATM,Electronics,Yes,Yes,0.31,31.28,Night,Friday,Yes,No,49,78.25,1,No,No,98,0.9,Windows,Prepaid,Gold,No,1.15,High Net Worth,Bronze,0.25,0
4615,CUST14614,99,45,Female,Divorced,Medium,Professional,Mobile,Yes,ATM,Electronics,Yes,Yes,0.22,34.13,Night,Wednesday,No,No,49,73.79,0,No,No,41,1.13,Linux,Credit,Gold,No,1.05,Retail,Bronze,0.14,0
4616,CUST14615,214,68,Female,Married,High,Retired,POS_Terminal,No,Online,Gambling,Yes,Yes,0.3,40.5,Evening,Sunday,Yes,No,48,23.79,1,No,No,282,1.13,Windows,Debit,Basic,Yes,1.03,Business,Bronze,0.08,0
4617,CUST14616,89,44,Female,Married,Medium,Service,POS_Terminal,Yes,In-Store,Grocery,Yes,Yes,0.31,133.46,Evening,Saturday,No,No,51,66.38,0,No,No,273,1.08,Linux,Credit,Basic,No,1.08,High Net Worth,Gold,0.22,0
4618,CUST14617,54,42,Other,Single,Low,Service,Mobile,Yes,ATM,Gambling,Yes,Yes,0.27,19.62,Night,Monday,No,No,56,61.29,0,No,No,292,0.85,Linux,Credit,Gold,No,1.1,Business,Silver,0.31,0
4619,CUST14618,115,34,Other,Married,Low,Service,Desktop,No,In-Store,Grocery,No,Yes,0.23,175.41,Evening,Wednesday,Yes,No,58,56.19,0,No,No,75,1.08,Windows,Credit,Gold,No,1.05,Business,Silver,0.18,0
4620,CUST14619,175,65,Other,Divorced,High,Service,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.31,19.47,Afternoon,Sunday,Yes,No,54,110.0,0,Yes,Yes,54,1.09,Windows,Prepaid,Platinum,No,1.15,Retail,Silver,0.36,0
4621,CUST14620,60,40,Male,Married,High,Service,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.26,16.17,Afternoon,Monday,Yes,No,44,51.48,0,No,No,16,0.92,Linux,Prepaid,Platinum,No,1.14,Business,Silver,0.17,0
4622,CUST14621,236,26,Female,Divorced,Medium,Retired,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.21,185.45,Night,Tuesday,Yes,No,50,83.87,2,Yes,No,147,0.32,iOS,Credit,Basic,No,1.03,Business,Bronze,0.3,0
4623,CUST14622,101,61,Male,Married,High,Retired,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.23,138.63,Afternoon,Thursday,No,No,61,90.53,0,No,No,223,1.04,iOS,Prepaid,Platinum,No,1.07,High Net Worth,Gold,0.1,0
4624,CUST14623,113,24,Male,Divorced,Low,Retired,Mobile,No,Wire,Apparel,Yes,Yes,0.46,150.32,Morning,Wednesday,No,No,54,64.44,1,Yes,Yes,41,1.14,iOS,Prepaid,Basic,No,1.16,Business,Gold,0.21,0
4625,CUST14624,87,66,Other,Married,High,Retired,POS_Terminal,Yes,Online,Electronics,Yes,No,0.4,72.69,Night,Wednesday,Yes,No,43,99.24,1,No,No,290,1.21,Linux,Debit,Gold,No,1.14,Retail,Bronze,0.02,0
4626,CUST14625,12,55,Female,Married,Low,Retired,Desktop,Yes,Online,Grocery,No,Yes,0.16,38.07,Afternoon,Friday,No,No,49,52.29,1,No,No,65,1.14,Android,Prepaid,Gold,No,1.12,Retail,Gold,0.22,0
4627,CUST14626,158,20,Male,Single,High,Service,Desktop,Yes,Wire,Apparel,Yes,Yes,0.49,11.01,Afternoon,Monday,Yes,No,53,57.35,1,No,No,225,1.2,iOS,Debit,Gold,No,1.1,Business,Gold,0.23,0
4628,CUST14627,194,55,Male,Married,Medium,Professional,Mobile,Yes,In-Store,Pharmacy,Yes,No,0.09,90.8,Evening,Wednesday,No,No,44,80.13,0,No,No,111,0.93,Android,Credit,Basic,Yes,1.08,Retail,Gold,0.2,0
4629,CUST14628,179,35,Female,Single,High,Professional,Mobile,Yes,Wire,Gambling,Yes,Yes,0.26,2.53,Night,Sunday,Yes,No,37,54.09,0,No,No,256,1.08,Windows,Prepaid,Basic,No,1.01,Business,Gold,0.2,1
4630,CUST14629,104,40,Female,Divorced,Medium,Professional,Mobile,Yes,ATM,Apparel,Yes,Yes,0.56,110.96,Morning,Sunday,No,Yes,51,74.36,3,No,No,93,1.1,Windows,Debit,Platinum,No,1.08,Business,Gold,0.19,0
4631,CUST14630,73,51,Male,Single,Medium,Retired,POS_Terminal,No,Wire,Gambling,Yes,Yes,0.04,416.05,Morning,Friday,No,No,62,76.68,1,Yes,No,30,0.95,Windows,Prepaid,Platinum,No,1.14,High Net Worth,Bronze,0.34,0
4632,CUST14631,29,61,Male,Single,Low,Service,Desktop,Yes,Wire,Electronics,No,Yes,0.13,44.27,Evening,Friday,Yes,No,50,90.59,2,No,No,127,0.8,Linux,Debit,Platinum,No,1.13,High Net Worth,Bronze,0.45,0
4633,CUST14632,70,34,Female,Single,Low,Retired,Mobile,Yes,Wire,Apparel,Yes,Yes,0.21,47.92,Afternoon,Thursday,Yes,No,48,39.02,0,Yes,No,51,1.06,iOS,Debit,Platinum,No,1.02,Business,Silver,0.13,0
4634,CUST14633,213,63,Male,Divorced,Medium,Student,Mobile,Yes,Wire,Grocery,Yes,Yes,0.16,363.65,Evening,Thursday,No,No,54,99.12,0,No,No,10,1.09,Windows,Prepaid,Gold,Yes,1.09,Retail,Gold,0.32,0
4635,CUST14634,216,36,Male,Divorced,Medium,Retired,Desktop,Yes,Online,Apparel,Yes,Yes,0.27,528.65,Night,Friday,No,No,49,55.45,1,No,No,171,1.33,Android,Prepaid,Platinum,No,1.12,High Net Worth,Silver,0.02,0
4636,CUST14635,191,26,Other,Single,Low,Student,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.15,437.55,Night,Thursday,No,No,46,65.34,1,No,No,35,0.85,Windows,Debit,Platinum,No,1.06,Retail,Silver,0.26,0
4637,CUST14636,25,49,Other,Married,Medium,Service,POS_Terminal,No,In-Store,Electronics,Yes,Yes,0.4,275.3,Afternoon,Saturday,No,No,52,73.2,0,No,No,253,0.72,iOS,Prepaid,Platinum,No,1.05,Business,Bronze,0.63,0
4638,CUST14637,229,58,Male,Married,High,Professional,Mobile,Yes,Wire,Electronics,Yes,Yes,0.22,132.87,Evening,Saturday,No,No,48,75.69,0,No,No,69,0.86,Windows,Debit,Platinum,Yes,1.1,Retail,Silver,0.24,0
4639,CUST14638,190,54,Other,Single,Medium,Professional,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.32,30.68,Morning,Thursday,Yes,No,49,90.86,1,Yes,No,130,1.04,Linux,Credit,Platinum,No,1.16,Business,Bronze,0.49,0
4640,CUST14639,64,57,Female,Married,Medium,Professional,POS_Terminal,Yes,In-Store,Electronics,Yes,No,0.1,89.2,Evening,Sunday,No,Yes,48,60.97,0,No,No,290,1.31,Windows,Credit,Gold,No,1.07,High Net Worth,Silver,0.18,1
4641,CUST14640,160,33,Female,Married,Low,Student,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.41,4.51,Afternoon,Saturday,Yes,No,48,47.42,1,No,No,293,1.15,Android,Prepaid,Basic,No,1.09,Business,Bronze,0.34,0
4642,CUST14641,165,63,Male,Single,Low,Retired,Mobile,Yes,Online,Electronics,Yes,Yes,0.29,55.04,Afternoon,Thursday,Yes,No,43,64.04,0,Yes,Yes,295,0.68,iOS,Credit,Platinum,Yes,1.12,Business,Silver,0.35,0
4643,CUST14642,4,74,Other,Divorced,High,Service,Desktop,No,Online,Electronics,Yes,Yes,0.15,79.12,Afternoon,Tuesday,Yes,No,50,73.92,0,No,No,98,0.71,Windows,Credit,Platinum,Yes,1.17,Business,Gold,0.1,0
4644,CUST14643,99,37,Male,Divorced,Medium,Student,POS_Terminal,Yes,ATM,Pharmacy,No,Yes,0.33,14.0,Morning,Monday,Yes,Yes,53,96.51,0,Yes,No,267,0.56,Android,Prepaid,Platinum,No,1.1,Business,Bronze,0.41,0
4645,CUST14644,26,74,Other,Single,Low,Professional,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.68,127.88,Morning,Saturday,No,No,54,48.87,3,No,No,25,0.96,Windows,Credit,Gold,No,1.04,Business,Bronze,0.14,0
4646,CUST14645,159,61,Other,Divorced,Medium,Professional,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.09,192.92,Morning,Monday,Yes,No,53,58.71,0,No,No,17,0.71,Android,Prepaid,Basic,No,1.09,Retail,Silver,0.4,0
4647,CUST14646,126,64,Other,Married,High,Retired,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.41,80.02,Afternoon,Sunday,No,No,57,66.48,1,No,No,262,0.89,Android,Debit,Basic,Yes,1.11,Business,Bronze,0.22,0
4648,CUST14647,239,32,Other,Single,High,Service,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.48,17.23,Night,Saturday,No,No,42,105.88,0,Yes,No,128,0.91,Android,Prepaid,Gold,No,1.11,Retail,Silver,0.59,0
4649,CUST14648,25,72,Other,Single,Medium,Student,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.26,36.97,Evening,Wednesday,No,No,59,47.35,0,No,No,235,0.94,iOS,Prepaid,Platinum,No,1.09,High Net Worth,Gold,0.47,0
4650,CUST14649,186,52,Male,Divorced,Low,Professional,Mobile,Yes,Wire,Pharmacy,Yes,Yes,0.09,55.19,Evening,Saturday,Yes,No,49,101.92,1,No,No,215,0.72,Android,Debit,Basic,No,1.03,Retail,Gold,0.49,0
4651,CUST14650,171,37,Other,Married,High,Retired,POS_Terminal,No,In-Store,Grocery,Yes,Yes,0.27,378.92,Morning,Monday,Yes,No,67,56.93,0,No,No,94,1.19,iOS,Debit,Gold,No,1.08,Retail,Bronze,0.68,0
4652,CUST14651,200,24,Male,Divorced,Low,Student,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.18,93.27,Afternoon,Sunday,Yes,No,51,75.42,0,No,No,228,1.24,iOS,Prepaid,Gold,No,1.08,High Net Worth,Bronze,0.4,0
4653,CUST14652,169,73,Male,Divorced,High,Service,Desktop,Yes,ATM,Apparel,Yes,Yes,0.49,83.8,Afternoon,Wednesday,Yes,No,39,125.58,0,No,No,276,1.01,Linux,Credit,Basic,No,1.11,High Net Worth,Gold,0.18,0
4654,CUST14653,213,55,Female,Single,Medium,Retired,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.28,80.31,Night,Monday,Yes,No,56,46.59,0,Yes,No,115,1.22,Android,Prepaid,Basic,No,1.05,Business,Gold,0.11,0
4655,CUST14654,33,24,Other,Single,Low,Professional,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.19,230.64,Night,Monday,Yes,No,41,80.52,0,No,No,149,1.23,iOS,Credit,Platinum,Yes,1.14,Retail,Gold,0.11,0
4656,CUST14655,181,59,Other,Married,High,Service,Mobile,Yes,ATM,Electronics,Yes,Yes,0.41,15.0,Morning,Saturday,Yes,No,48,52.22,1,Yes,No,60,0.63,Windows,Debit,Gold,No,1.07,Retail,Silver,0.28,0
